MEDV	Linear Regression	SVM	Fold	SVM (1)	Linear Regression (1)	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	LSTAT
41.3	33.664749522401735	26.24426574601507	7	25.5742181435626	33.07807602644712	1.22358	0.0	19.58	0.0	0.605	6.943	97.4	1.8773	5.0	403.0	14.7	363.43	4.59
14.0	12.486510379271753	15.661779882692953	7	14.348018023187418	13.042011930595272	0.2909	0.0	21.89	0.0	0.624	6.174	93.6	1.6119	4.0	437.0	21.2	388.08	24.16
17.1	16.722407440621964	14.20811568313389	7	13.1240016423099	17.292167737981526	9.72418	0.0	18.1	0.0	0.74	6.406	97.2	2.0651	24.0	666.0	20.2	385.96	19.52
26.4	27.59354118693875	25.07180617522296	7	25.27364109641469	28.551080830912245	0.09266	34.0	6.09	0.0	0.433	6.495	18.4	5.4917	7.0	329.0	16.1	383.61	8.67
18.4	18.762365873947545	15.557634345201414	7	14.554053346225867	19.026051311135966	5.66637	0.0	18.1	0.0	0.74	6.219	100.0	2.0048	24.0	666.0	20.2	395.69	16.59
20.9	20.085867261432085	20.06726845038933	7	20.032759624960416	20.493781791160366	0.12816	12.5	6.07	0.0	0.409	5.885	33.0	6.498	4.0	345.0	18.9	396.9	8.79
19.9	19.254454079857975	16.64292452910622	7	15.635544750028048	19.22347641318848	3.83684	0.0	18.1	0.0	0.77	6.251	91.1	2.2955	24.0	666.0	20.2	350.65	14.19
18.9	21.81088071028046	21.213675966006154	7	21.0286734683893	21.632884912373726	0.11747	12.5	7.87	0.0	0.524	6.009	82.9	6.2267	5.0	311.0	15.2	396.9	13.27
42.3	36.308294238580004	30.03482243913423	7	30.314388635441812	36.667179389899644	0.02177	82.5	2.03	0.0	0.415	7.61	15.7	6.27	2.0	348.0	14.7	395.38	3.11
23.6	29.709212501388404	25.364038073520124	7	25.47545794113492	29.517769050871575	0.09178	0.0	4.05	0.0	0.51	6.416	84.1	2.6463	5.0	296.0	16.6	395.5	9.04
28.4	28.772382102707418	25.664867618911682	7	26.281228823695862	28.671681188143886	0.12204	0.0	2.89	0.0	0.445	6.625	57.8	3.4952	2.0	276.0	18.0	357.98	6.65
23.9	29.10617197711626	24.235352135205154	7	24.097336853546825	27.994273986982705	0.06076	0.0	11.93	0.0	0.573	6.976	91.0	2.1675	1.0	273.0	21.0	396.9	5.64
15.6	11.820706233664943	16.993893163361214	7	15.337327143128832	11.739915674285143	4.0974	0.0	19.58	0.0	0.871	5.468	100.0	1.4118	5.0	403.0	14.7	396.9	26.42
7.2	7.555042836268829	13.808755223868966	7	11.557925350524572	9.673877174095917	18.0846	0.0	18.1	0.0	0.679	6.434	100.0	1.8347	24.0	666.0	20.2	27.25	29.05
20.6	17.35162811469629	21.554836402407027	7	21.073802440998712	17.23042932275086	0.10659	80.0	1.91	0.0	0.413	5.936	19.5	10.5857	4.0	334.0	22.0	376.04	5.57
24.1	23.57992501063974	22.70975975525467	7	22.555642810696565	24.453109805286314	0.07896	0.0	12.83	0.0	0.437	6.273	6.0	4.2515	5.0	398.0	18.7	394.92	6.78
23.1	11.214357582488052	17.025620329954563	7	17.017093575175608	12.944767293346736	13.5222	0.0	18.1	0.0	0.631	3.863	100.0	1.5106	24.0	666.0	20.2	131.42	13.33
23.8	26.222988335832987	22.442133534077158	7	21.205963053760257	26.306124341322853	2.3004	0.0	19.58	0.0	0.605	6.319	96.1	2.1	5.0	403.0	14.7	297.09	11.1
28.7	31.26844168830019	28.4026765513101	7	29.3246764983285	30.69406764425299	0.05302	0.0	3.41	0.0	0.489	7.079	63.1	3.4145	2.0	270.0	17.8	396.06	5.7
23.9	27.620432647100337	24.1709686674314	7	24.84635746246677	27.462120477578097	0.04462	25.0	4.86	0.0	0.426	6.619	70.4	5.4007	4.0	281.0	19.0	395.63	7.22
21.7	22.884866334038982	21.079331117913135	7	21.396959194589275	22.2608784911696	0.17446	0.0	10.59	1.0	0.489	5.96	92.1	3.8771	4.0	277.0	18.6	393.25	17.27
19.7	13.409101662351251	15.410998742715664	7	15.117874332380712	14.054218630158093	0.2896	0.0	9.69	0.0	0.585	5.39	72.9	2.7986	6.0	391.0	19.2	396.9	21.14
37.2	33.57136483267341	28.507146179166362	7	29.37845477363082	33.184386171064915	0.0578	0.0	2.46	0.0	0.488	6.98	58.4	2.829	3.0	193.0	17.8	396.9	5.04
30.7	31.532045201449094	27.269339198486186	7	27.327826067208868	31.314181207529675	0.7857	20.0	3.97	0.0	0.647	7.014	84.6	2.1329	5.0	264.0	13.0	384.07	14.79
10.2	4.732904072087706	12.004040065243837	7	10.331057918790462	6.848388541426829	14.3337	0.0	18.1	0.0	0.7	4.88	100.0	1.5895	24.0	666.0	20.2	372.92	30.62
24.2	23.624164337999037	22.874159222307497	7	22.81998136896174	24.314317249725743	0.08826	0.0	10.81	0.0	0.413	6.417	6.6	5.2873	4.0	305.0	19.2	383.73	6.72
33.3	35.65443420361674	28.725166862015612	7	28.89523035373287	35.90852850095047	0.04011	80.0	1.52	0.0	0.404	7.287	34.1	7.309	2.0	329.0	12.6	396.9	4.08
20.8	19.393564954254373	17.82431365467264	7	16.866760151151936	19.233975148685158	3.67822	0.0	18.1	0.0	0.77	5.362	96.2	2.1036	24.0	666.0	20.2	380.79	10.19
8.1	1.1390166448232861	15.122611333343887	7	13.341233748001525	2.5287814164332474	0.20746	0.0	27.74	0.0	0.609	5.093	98.0	1.8226	4.0	711.0	20.1	318.43	29.68
10.5	11.459081761756913	12.32437290275439	7	10.661684507677611	12.78058121924936	22.0511	0.0	18.1	0.0	0.74	5.818	92.4	1.8662	24.0	666.0	20.2	391.45	22.11
16.5	21.99045938080299	23.956646955159695	7	23.98796286532005	21.107997080151204	0.02498	0.0	1.89	0.0	0.518	6.54	59.7	6.2669	1.0	422.0	15.9	389.96	8.65
24.4	23.20769593740897	21.810475671297265	7	22.271425043975526	23.432043778896904	0.22969	0.0	10.59	0.0	0.489	6.326	52.5	4.3549	4.0	277.0	18.6	394.87	10.97
20.2	16.06894493394552	18.25080713041595	7	18.029332427977135	16.457060163469095	0.80271	0.0	8.14	0.0	0.538	5.456	36.6	3.7965	4.0	307.0	21.0	288.99	11.69
28.7	26.15758470261409	23.461614668063792	7	24.02860582676493	25.467226929414423	0.02985	0.0	2.18	0.0	0.458	6.43	58.7	6.0622	3.0	222.0	18.7	394.12	5.21
27.5	18.341403672372635	14.253002425382672	7	13.20224514261483	19.992372407323966	14.4383	0.0	18.1	0.0	0.597	6.852	100.0	1.4655	24.0	666.0	20.2	179.36	19.78
17.2	14.397508041368077	18.472701236193764	7	18.601413799297195	14.234845795281874	0.06162	0.0	4.39	0.0	0.442	5.898	52.3	8.0136	3.0	352.0	18.8	364.61	12.67
23.1	25.300423628944248	24.716714530001703	7	24.441241401814047	25.56017024487734	0.0187	85.0	4.15	0.0	0.429	6.516	27.7	8.5353	4.0	351.0	17.9	392.43	6.36
14.5	19.240622923036693	18.00097085799161	7	18.0593222229911	18.69060264570078	1.35472	0.0	8.14	0.0	0.538	6.072	100.0	4.175	4.0	307.0	21.0	376.73	13.04
17.9	-0.8680049794051783	15.770942489510762	7	14.303534320578988	2.57034135449301	18.811	0.0	18.1	0.0	0.597	4.628	100.0	1.5539	24.0	666.0	20.2	28.79	34.37
48.3	37.498273172048435	31.19407324454476	7	33.030093588687464	36.72286900465449	0.33147	0.0	6.2	0.0	0.507	8.247	70.4	3.6519	8.0	307.0	17.4	378.95	3.95
22.6	27.455396407902875	24.622795517519812	7	24.992424649958522	27.276804289183524	0.04684	0.0	3.41	0.0	0.489	6.417	66.1	3.0923	2.0	270.0	17.8	392.18	8.81
15.2	16.093764836746494	16.971782008288805	7	17.074243530853696	16.036183670530157	1.23247	0.0	8.14	0.0	0.538	6.142	91.7	3.9769	4.0	307.0	21.0	396.9	18.72
7.0	-7.538117945796934	18.00885671932516	7	15.681067832020709	-3.737384390911835	45.7461	0.0	18.1	0.0	0.693	4.519	100.0	1.6582	24.0	666.0	20.2	88.27	36.98
18.7	18.317913122324885	18.01406153807934	7	18.33754679538972	18.557262126496155	0.14932	25.0	5.13	0.0	0.453	5.741	66.2	7.2254	8.0	284.0	19.7	395.11	13.15
23.7	27.60241037829526	25.012718759096586	7	25.192289238847255	28.17987159132879	0.08244	30.0	4.93	0.0	0.428	6.481	18.5	6.1899	6.0	300.0	16.6	379.41	6.36
24.4	23.41787358032184	22.173472598481755	7	22.52961927994126	22.931811133964786	0.13587	0.0	10.59	1.0	0.489	6.064	59.1	4.2392	4.0	277.0	18.6	381.32	14.66
38.7	36.23601915011302	30.60197443977402	7	32.18052480277946	35.369215619960926	0.12083	0.0	2.89	0.0	0.445	8.069	76.0	3.4952	2.0	276.0	18.0	396.9	4.21
20.6	22.4768553919706	21.230652904071537	7	21.266913934011477	22.368016077099547	0.03306	0.0	5.19	0.0	0.515	6.059	37.3	4.8122	5.0	224.0	20.2	396.14	8.51
25.0	25.356786230143257	21.67882287601721	7	20.492752595065582	25.475193384536606	2.924	0.0	19.58	0.0	0.605	6.101	93.0	2.2834	5.0	403.0	14.7	240.16	9.81
24.4	23.483373036820076	23.41881283997673	7	23.120597402255793	23.732400351913647	0.1403	22.0	5.86	0.0	0.431	6.487	13.0	7.3967	7.0	330.0	19.1	396.28	5.9
11.0	12.917683512035918	13.114853810986006	7	11.780801580622143	14.452754340967381	7.36711	0.0	18.1	0.0	0.679	6.193	78.1	1.9356	24.0	666.0	20.2	96.73	21.52
8.3	8.56625380160741	13.408534783570238	7	11.59820991764886	10.484509536293757	15.8603	0.0	18.1	0.0	0.679	5.896	95.4	1.9096	24.0	666.0	20.2	7.68	24.39
19.8	18.2074799706237	17.931858347327676	7	17.989804562548475	18.40705977966187	0.24522	0.0	9.9	0.0	0.544	5.782	71.7	4.0317	4.0	304.0	18.4	396.9	15.94
27.5	32.91597925097667	25.063915792571418	7	25.542050690209535	31.877622777849766	0.62356	0.0	6.2	1.0	0.507	6.879	77.7	3.2721	8.0	307.0	17.4	390.39	9.93
19.1	15.03529238639149	15.32610801852823	7	14.029776921530157	16.857470945953274	15.5757	0.0	18.1	0.0	0.58	5.926	71.0	2.9084	24.0	666.0	20.2	368.74	18.13
17.1	19.440351269323394	18.818649561589606	7	17.487380720990807	19.159097968848798	0.35233	0.0	21.89	0.0	0.624	6.454	98.4	1.8498	4.0	437.0	21.2	394.08	14.59
20.0	19.29735458380888	19.61223885611441	7	19.78330538514478	20.091885012944356	0.18836	0.0	6.91	0.0	0.448	5.786	33.3	5.1004	3.0	233.0	17.9	396.9	14.15
21.4	24.763058751108396	22.269664554340928	7	22.59280160877872	24.928455160778018	0.11504	0.0	2.89	0.0	0.445	6.163	69.6	3.4952	2.0	276.0	18.0	391.83	11.34
26.2	23.357933484892033	23.966598505993318	7	23.825973543681915	23.475853387403067	0.19073	22.0	5.86	0.0	0.431	6.718	17.5	7.8265	7.0	330.0	19.1	393.74	6.56
18.2	14.937780872042683	20.870528121013077	7	20.487042787322192	15.018294198326682	0.04301	80.0	1.91	0.0	0.413	5.663	21.9	10.5857	4.0	334.0	22.0	382.8	8.05
8.7	7.617932301509054	13.583137651043714	7	11.457734123585247	9.206089358575767	15.1772	0.0	18.1	0.0	0.74	6.152	100.0	1.9142	24.0	666.0	20.2	9.32	26.45
20.7	22.13852743485027	21.828006744485872	7	21.95089925855711	21.562852336594116	0.03738	0.0	5.19	0.0	0.515	6.31	38.5	6.4584	5.0	224.0	20.2	389.4	6.75
22.8	28.90334343000371	23.51955251518566	7	22.852823231115117	29.005575870620827	0.76162	20.0	3.97	0.0	0.647	5.56	62.8	1.9865	5.0	264.0	13.0	392.4	10.45
31.5	30.767950720217865	25.95728030894646	7	26.424280003190947	31.035067357194627	0.44178	0.0	6.2	0.0	0.504	6.552	21.4	3.3751	8.0	307.0	17.4	380.34	3.76
26.7	34.2297977140311	25.022413039837733	7	25.435729160017907	33.089399176254936	0.35809	0.0	6.2	1.0	0.507	6.951	88.5	2.8617	8.0	307.0	17.4	391.7	9.71
46.7	34.51988948475643	29.25670317467891	7	30.696557483553846	34.58033164616763	0.29819	0.0	6.2	0.0	0.504	7.686	17.0	3.3751	8.0	307.0	17.4	377.51	3.92
21.7	23.661898349895374	21.962749619276654	7	19.96861637702207	22.483295308458942	3.8497	0.0	18.1	1.0	0.77	6.395	91.0	2.5052	24.0	666.0	20.2	391.34	13.27
24.3	19.648982802739013	20.58591231150706	7	20.519321314551323	19.85340975376011	0.33983	22.0	5.86	0.0	0.431	6.108	34.9	8.0555	7.0	330.0	19.1	390.18	9.16
21.7	19.675846968489957	20.73109241514484	7	20.55477933227017	20.359253272626503	0.09378	12.5	7.87	0.0	0.524	5.889	39.0	5.4509	5.0	311.0	15.2	390.5	15.71
35.4	34.10543545943556	28.86964707560562	7	29.884994739329507	34.22697806150187	0.03705	20.0	3.33	0.0	0.4429	6.968	37.2	5.2447	5.0	216.0	14.9	392.23	4.59
5.6	9.869936720896039	12.126765318576737	7	10.150089540661712	11.770906050001354	25.0461	0.0	18.1	0.0	0.693	5.987	100.0	1.5888	24.0	666.0	20.2	396.9	26.77
18.8	20.41181320028408	18.74760920637052	7	17.80131977672288	20.939785278216966	0.09849	0.0	25.65	0.0	0.581	5.879	95.8	2.0063	2.0	188.0	19.1	379.38	17.58
23.4	22.411967335902673	22.145308787207814	7	21.995403031208014	23.213829779863865	0.19539	0.0	10.81	0.0	0.413	6.245	6.2	5.2873	4.0	305.0	19.2	377.17	7.54
12.0	9.848648214535295	11.728739583598687	7	10.210810856965002	11.925617370118019	15.0234	0.0	18.1	0.0	0.614	5.304	97.3	2.1007	24.0	666.0	20.2	349.48	24.91
18.2	19.077018979768567	18.16923472412576	7	18.159862725857078	18.88560141163688	0.7258	0.0	8.14	0.0	0.538	5.727	69.5	3.7965	4.0	307.0	21.0	390.95	11.28
22.8	23.253102732373215	21.890878030629363	7	21.674909147124072	23.92229376803675	0.09164	0.0	10.81	0.0	0.413	6.065	7.8	5.2873	4.0	305.0	19.2	390.91	5.52
50.0	25.042281177124877	18.32146404000779	7	17.442535797191606	25.68039283662049	9.2323	0.0	18.1	0.0	0.631	6.216	100.0	1.1691	24.0	666.0	20.2	366.15	9.53
31.5	33.284818196726995	29.370090012736366	7	30.58382561983662	32.67278496126268	0.51183	0.0	6.2	0.0	0.507	7.358	71.6	4.148	8.0	307.0	17.4	390.07	4.73
46.0	40.99956029770076	26.84421608265604	7	28.013444035855308	39.73920432019529	0.06129	20.0	3.33	1.0	0.4429	7.645	49.7	5.2119	5.0	216.0	14.9	377.07	3.01
13.8	3.8106989469617005	13.133781920702107	7	11.407614985742985	6.345285092075883	11.1081	0.0	18.1	0.0	0.668	4.906	100.0	1.1742	24.0	666.0	20.2	396.9	34.77
10.5	4.395484939008032	12.862296754137791	7	11.165010240068368	6.6824135449055575	24.3938	0.0	18.1	0.0	0.7	4.652	100.0	1.4672	24.0	666.0	20.2	396.9	28.28
35.4	31.409284102833478	27.41480615105064	7	27.31254270464386	31.61634818414501	0.01311	90.0	1.22	0.0	0.403	7.249	21.9	8.6966	5.0	226.0	17.9	395.93	4.81
14.9	14.728764438259482	14.648178802170154	7	13.41780646075103	15.605269105938767	9.51363	0.0	18.1	0.0	0.713	6.728	94.1	2.4961	24.0	666.0	20.2	6.68	18.71
19.6	21.409018377944808	19.99895046380696	7	20.09394874015835	21.60393733727954	0.10328	25.0	5.13	0.0	0.453	5.927	47.2	6.932	8.0	284.0	19.7	396.9	9.22
25.2	26.67326895142433	23.752351973233605	7	23.78655847877667	27.181993152897974	0.16211	20.0	6.96	0.0	0.464	6.24	16.3	4.429	3.0	223.0	18.6	396.9	6.59
9.6	14.044124852439673	14.07136995722055	7	12.562561388439622	15.000142625445065	14.4208	0.0	18.1	0.0	0.74	6.461	93.3	2.0026	24.0	666.0	20.2	27.49	18.05
26.6	26.924590037211605	25.01405886476265	7	25.317779074543	27.104084777667087	0.12744	0.0	6.91	0.0	0.448	6.77	2.9	5.7209	3.0	233.0	17.9	385.41	4.84
20.9	21.0843917501738	22.08536653715829	7	21.873025885654332	21.77431457398308	0.03548	80.0	3.64	0.0	0.392	5.876	19.1	9.2203	1.0	315.0	16.4	395.18	9.25
16.4	18.682926811916687	15.657232154178116	7	14.721940064515408	19.089137974464396	4.81213	0.0	18.1	0.0	0.713	6.701	90.0	2.5975	24.0	666.0	20.2	255.23	16.42
36.4	32.30581061344699	28.941278726281524	7	29.467760675267915	32.33271105961072	0.08664	45.0	3.44	0.0	0.437	7.178	26.3	6.4798	5.0	398.0	15.2	390.49	2.87
42.3	36.333757233545626	30.146991068699002	8	30.314388635441812	36.667179389899644	0.02177	82.5	2.03	0.0	0.415	7.61	15.7	6.27	2.0	348.0	14.7	395.38	3.11
13.4	16.73403500842207	15.531834645907812	8	14.0155610409237	16.91443883431479	6.71772	0.0	18.1	0.0	0.713	6.749	92.6	2.3236	24.0	666.0	20.2	0.32	17.44
31.1	31.95185778915211	28.326552794673685	8	27.70156273037666	31.87343737877041	0.02187	60.0	2.93	0.0	0.401	6.8	9.9	6.2196	1.0	265.0	15.6	393.37	5.03
21.7	20.505247002973974	20.670930635557898	8	19.881173291171635	20.48459426581489	0.10793	0.0	8.56	0.0	0.52	6.195	54.4	2.7778	5.0	384.0	20.9	393.49	13.0
24.3	19.209428689898587	20.79242066822026	8	20.519321314551323	19.85340975376011	0.33983	22.0	5.86	0.0	0.431	6.108	34.9	8.0555	7.0	330.0	19.1	390.18	9.16
23.2	26.982822965408225	24.314506094837522	8	23.0192052808532	25.605783112537562	0.07022	0.0	4.05	0.0	0.51	6.02	47.2	3.5549	5.0	296.0	16.6	393.23	10.11
29.9	33.13632495160529	29.519582337100342	8	28.64987314465595	31.57915905470974	0.06642	0.0	4.05	0.0	0.51	6.86	74.4	2.9153	5.0	296.0	16.6	391.27	6.92
20.3	22.374082845373017	21.473598287530343	8	20.282992037285755	21.898653991776673	0.08387	0.0	12.83	0.0	0.437	5.874	36.6	4.5026	5.0	398.0	18.7	396.06	9.1
23.4	22.91389476690369	23.114921034094607	8	21.995403031208014	23.213829779863865	0.19539	0.0	10.81	0.0	0.413	6.245	6.2	5.2873	4.0	305.0	19.2	377.17	7.54
19.3	21.243180115948306	18.870741507478947	8	18.62544278478557	20.63805237637235	0.21161	0.0	8.56	0.0	0.52	6.137	87.4	2.7147	5.0	384.0	20.9	394.47	13.44
17.1	16.839996166999867	14.444740890753557	8	13.1240016423099	17.292167737981526	9.72418	0.0	18.1	0.0	0.74	6.406	97.2	2.0651	24.0	666.0	20.2	385.96	19.52
22.9	24.110255725872463	22.6299581549357	8	21.72413374251152	22.91930930304632	0.08829	12.5	7.87	0.0	0.524	6.012	66.6	5.5605	5.0	311.0	15.2	395.6	12.43
42.8	25.833058189492288	26.64852393963563	8	27.325873228955736	28.404339303248065	0.36894	22.0	5.86	0.0	0.431	8.259	8.4	8.9067	7.0	330.0	19.1	396.9	3.54
10.9	18.320959028834608	13.928862667322381	8	12.627611239052593	18.371616005667242	15.8744	0.0	18.1	0.0	0.671	6.545	99.1	1.5192	24.0	666.0	20.2	396.9	21.08
31.7	34.211972482659235	31.140330965446644	8	30.713090800842327	33.333634802778874	0.46296	0.0	6.2	0.0	0.504	7.412	76.9	3.6715	8.0	307.0	17.4	376.14	5.25
16.1	20.251130641731507	19.18444701629931	8	17.953637104224022	18.881217326326635	2.63548	0.0	9.9	0.0	0.544	4.973	37.8	2.5194	4.0	304.0	18.4	350.45	12.64
50.0	26.53313582701741	18.275419682061965	8	17.442535797191606	25.68039283662049	9.2323	0.0	18.1	0.0	0.631	6.216	100.0	1.1691	24.0	666.0	20.2	366.15	9.53
18.9	25.5034125938496	21.500068308497525	8	20.961015303816275	24.365761275640004	0.06417	0.0	5.96	0.0	0.499	5.933	68.2	3.3603	5.0	279.0	19.2	396.9	9.68
20.0	23.570897274210793	21.287481845270364	8	20.601459647772685	22.689787824483197	0.10153	0.0	12.83	0.0	0.437	6.279	74.5	4.0522	5.0	398.0	18.7	373.66	11.97
24.4	23.814733792326265	22.97520612188134	8	22.271425043975526	23.432043778896904	0.22969	0.0	10.59	0.0	0.489	6.326	52.5	4.3549	4.0	277.0	18.6	394.87	10.97
25.0	27.72409612223116	22.452048685810833	8	20.492752595065582	25.475193384536606	2.924	0.0	19.58	0.0	0.605	6.101	93.0	2.2834	5.0	403.0	14.7	240.16	9.81
24.6	31.35233367618086	26.619667828105893	8	25.60598833417135	29.54237678350233	0.05425	0.0	4.05	0.0	0.51	6.315	73.4	3.3175	5.0	296.0	16.6	395.6	6.29
20.8	19.594889897344842	17.540855846260104	8	16.866760151151936	19.233975148685158	3.67822	0.0	18.1	0.0	0.77	5.362	96.2	2.1036	24.0	666.0	20.2	380.79	10.19
20.4	21.565687303210808	19.582970882495886	8	18.25731321679668	20.280243910745426	0.13058	0.0	10.01	0.0	0.547	5.872	73.1	2.4775	6.0	432.0	17.8	338.63	15.37
19.6	23.62365313240186	19.10375398127012	8	18.024458419068445	23.22147003992665	4.03841	0.0	18.1	0.0	0.532	6.229	90.7	3.0993	24.0	666.0	20.2	395.33	12.87
15.6	17.60744819967607	18.553448386961076	8	16.58092613622051	16.104876629090384	2.15505	0.0	19.58	0.0	0.871	5.628	100.0	1.5166	5.0	403.0	14.7	169.27	16.65
35.4	35.29975257563271	29.99929315581641	8	29.884994739329507	34.22697806150187	0.03705	20.0	3.33	0.0	0.4429	6.968	37.2	5.2447	5.0	216.0	14.9	392.23	4.59
32.4	35.588318360236606	26.470498377571236	8	26.744743675462523	36.03409599265977	0.05644	40.0	6.41	1.0	0.447	6.758	32.9	4.0776	4.0	254.0	17.6	396.9	3.53
26.4	26.032326984269645	20.270631734016725	8	20.208660662637215	23.754722132090986	0.08308	0.0	2.46	0.0	0.488	5.604	89.8	2.9879	3.0	193.0	17.8	391.0	13.98
17.4	15.757710634005036	16.206999459064086	8	15.472736396669447	15.785768738129903	0.32264	0.0	21.89	0.0	0.624	5.942	93.5	1.9669	4.0	437.0	21.2	378.25	16.9
20.1	22.61772138577109	19.406079390457958	8	19.11335207088094	21.86640585275078	0.1396	0.0	8.56	0.0	0.52	6.167	90.0	2.421	5.0	384.0	20.9	392.69	12.33
18.6	15.174735331156569	21.667775744599915	8	20.65630577281025	16.60339086391751	0.07244	60.0	1.69	0.0	0.411	5.884	18.5	10.7103	4.0	411.0	18.3	392.33	7.79
50.0	43.67219343334233	30.22262995118887	8	31.02322535892907	43.609848708902305	0.02009	95.0	2.68	0.0	0.4161	8.034	31.9	5.118	4.0	224.0	14.7	390.55	2.88
20.1	19.552396776575236	23.18351900966835	8	22.308988993011877	20.487607618621887	0.01965	80.0	1.76	0.0	0.385	6.23	31.5	9.0892	1.0	241.0	18.2	341.6	12.93
35.4	30.19821055390622	27.349448743918508	8	27.31254270464386	31.61634818414501	0.01311	90.0	1.22	0.0	0.403	7.249	21.9	8.6966	5.0	226.0	17.9	395.93	4.81
8.3	11.028514769805653	13.807561040142627	8	11.59820991764886	10.484509536293757	15.8603	0.0	18.1	0.0	0.679	5.896	95.4	1.9096	24.0	666.0	20.2	7.68	24.39
13.1	20.34880020314712	15.699659807958582	8	14.495507565854048	20.437012099896474	8.71675	0.0	18.1	0.0	0.693	6.471	98.8	1.7257	24.0	666.0	20.2	391.98	17.12
15.0	19.576163861125508	21.09445954469046	8	20.536757848744397	18.67402459081818	0.22489	12.5	7.87	0.0	0.524	6.377	94.3	6.3467	5.0	311.0	15.2	392.52	20.45
21.8	20.556966774681456	20.982169434469295	8	19.87054491227109	20.87462248260426	2.81838	0.0	18.1	0.0	0.532	5.762	40.3	4.0983	24.0	666.0	20.2	392.92	10.42
14.2	18.74871055968697	15.002703116729569	8	13.621244034057153	18.616701978108235	7.02259	0.0	18.1	0.0	0.718	6.006	95.3	1.8746	24.0	666.0	20.2	319.98	15.7
22.5	29.472597352748593	26.196781778481146	8	24.851109399354634	29.20604771943969	0.06466	70.0	2.24	0.0	0.4	6.345	20.1	7.8278	5.0	358.0	14.8	368.24	4.97
23.9	25.212906545762053	24.01514536237546	8	23.506763516728558	24.637592845381654	0.05059	0.0	4.49	0.0	0.449	6.389	48.0	4.7794	3.0	247.0	18.5	396.9	9.62
45.4	39.87026047960718	33.267430123523894	8	33.76626114190513	38.72894604165073	0.03578	20.0	3.33	0.0	0.4429	7.82	64.5	4.6947	5.0	216.0	14.9	387.31	3.76
15.2	16.14812028809537	16.810765627426914	8	17.074243530853696	16.036183670530157	1.23247	0.0	8.14	0.0	0.538	6.142	91.7	3.9769	4.0	307.0	21.0	396.9	18.72
8.1	2.7167778757621335	15.200229313237507	8	13.341233748001525	2.5287814164332474	0.20746	0.0	27.74	0.0	0.609	5.093	98.0	1.8226	4.0	711.0	20.1	318.43	29.68
18.7	22.044603399085602	19.24116320111656	8	18.291938903189276	20.691839433547806	0.22212	0.0	10.01	0.0	0.547	6.092	95.4	2.548	6.0	432.0	17.8	396.9	17.09
23.1	24.400637935283324	25.3907633056737	8	24.441241401814047	25.56017024487734	0.0187	85.0	4.15	0.0	0.429	6.516	27.7	8.5353	4.0	351.0	17.9	392.43	6.36
50.0	34.278444808694914	23.022125586414194	8	22.876401932936975	34.74303788307495	6.53876	0.0	18.1	1.0	0.631	7.016	97.5	1.2024	24.0	666.0	20.2	392.05	2.96
23.5	30.908474122522506	26.566895041339105	8	25.122444057230894	30.765316371579974	0.03584	80.0	3.37	0.0	0.398	6.29	17.8	6.6115	4.0	337.0	16.1	396.9	4.67
24.7	23.17660414114987	22.420008272057256	8	21.276137384552875	22.83462612074439	0.17505	0.0	5.96	0.0	0.499	5.966	30.2	3.8473	5.0	279.0	19.2	393.43	10.13
